Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit
,SPH-6,SUPERPATIALAHOUSE-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SPH-7,SUPERPATIALAHOUSE-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SPH-8,SUPERPATIALAHOUSE-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUPM,SUPREME,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUPMD,SUPREMEDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUPM_P,SUPREMEPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SUPR,SUPRIYA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,SYM,SYMPHONY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAL,TALASH,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAM,TAMANNA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAN,TANIA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TANI,TANISHIQ,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR,TARANG,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-10A,TARANG-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR_P,TARANGPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-2,TARANG-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-3,TARANG-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-4,TARANG-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-5,TARANG-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-6,TARANG-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-6P,TARANG-6PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-6SP,TARANG-6SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-7,TARANG-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-8,TARANG-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TAR-9,TARANG-9,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TEEN,TEENA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,THE,THEBEST,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TOYP,TOKYOPARI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TOPAZ,TOPAZ,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TUL,TULIP,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TUL-2,TULIP-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TWIL,TWILIGHT,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TWIN,TWINTOP,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,TWI,TWINKLE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA,UMANG,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMAD,UMANGDLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMAD-10,UMANGDLX-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMAD-10P,UMANGDLX-10PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMAD-10SP,UMANGDLX-10SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMAG,UMANGGADWAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-10D,UMANG-10DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA10D-SP,UMANG-10DLXSUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-10P,UMANG-10DLX.PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-10SP,UMANG-10SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-11D,UMANG-11DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-12D,UMANG-12DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMAD-12P,UMANG-12DLXPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-12SP,UMANG-12DLXSUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-12P,UMANG-12DLX.PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-13SP,UMANG-13DLXSUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-13D,UMANG-13DLX.,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-5D,UMANG-5DLX.,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-6D,UMANG-6DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-7D,UMANG-7DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-8D,UMANG-8DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UMA-9D,UMANG-9DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNI,UNIQUECHOICE,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNID,UNIQUEINDIGO,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNID-L,UNIQUEINDIGOSTICHED-L,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNID-2XL,UNIQUEINDIGO-2STICHED(XL),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNID-2L,UNIQUEINDIGO-2STICJHED(L),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNID-XL,UNIQUEINDIGO-STICHED(XL),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNIP,UNIQUEPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UNIP-2,UNIQUEPATIALA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UPB,UPBEAUTY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URB,URBI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM,URMILA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URMD,URMILADLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM_G,URMILAGADWAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM_P,URMILAPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URMP,URMILAPESTAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URMS,URMILASPL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URMSP,URMILASUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-10D,URMILA-10DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-10P,URMILA-10PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-10SP,URMILA-10SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-11D,URMILA-11DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-11SP,URMILA-11SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-12D,URMILA-12DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-12SP,URMILA-12DLXSUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-6D,URMILA-6DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-7,URMILA-7,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-7D,URMILA-7DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-7P,URMILA-7PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-7SP,URMILA-7SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-8,URMILA-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-8D,URMILA-8DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-8P,URMILA-8PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-8SP,URMILA-8SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-9D,URMILA-9DLX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-9P,URMILA-9PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URM-9SP,URMILA-9SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,URV,URVASHI,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UTS,UTSAV,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,UTSG,UTSAVGADHWAL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS,VASUNDHARA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VASS,VASUNDHARASPL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-10,VASUNDHARA-10,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-10P,VASUNDHARA-10PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-10SP,VASUNDHARA-10SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-11,VASUNDHARA-11,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-11P,VASUNDHARA-11PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-11SP,VASUNDHARA-11SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-12,VASUNDHARA-12,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-13,VASUNDHARA-13,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-13P,VASUNDHARA-13PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-13SP,VASUNDHARA-13SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-14,VASUNDHARA-14,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-15,VASUNDHARA-15,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-15P,VASUNDHARA-15PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-15SP,VASUNDHARA-15SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-16,VASUNDHARA-16,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-17,VASUNDHARA-17,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-3,VASUNDHARA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-4,VASUNDHARA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-5,VASUNDHARA-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-6,VASUNDHARA-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-8,VASUNDHARA-8,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VAS-9,VASUNDHARA-9,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VED,VEDAM,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VED-2,VEDAM-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC,VICTORIA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VICP,VICTORIAPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-2,VICTORIA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-3,VICTORIA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-4,VICTORIA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-5,VICTORIA-5,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-5P,VICTORIA-5PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-5SP,VICTORIA-5SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-6,VICTORIA-6,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-6P,VICTORIA-6PATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIC-6SP,VICTORIA-6SUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VICT,VICTORY,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VIV,VIVEL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VRIN,VRINDA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,VRI,VRINDADELUX,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW,WOWPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW-3XL,WOWPATIALASTICH-XL,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW-2,WOWPATIALA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW-2L,WOWPATIALA-2STICHED(L),,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW-3,WOWPATIALA-3,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW-3L,WOWPATIALA-3STICH-L,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,WOW-4,WOWPATIALA-4,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ZAR,ZARANG,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ZOY,ZOYA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ZOY-SP,ZOYASUPERPATIALA,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
,ZOY-2,ZOYA-2,,,,0,Y,N,,Pcs,B/L,,,,,0,,,
